,ID,Title,Author,Org
2713,618,NaviBike: Comparing Unimodal Navigation Cues for Child Cyclists, Susanne Boll,University of Oldenburg
2714,619,Audible Panorama: Automatic Spatial Audio Generation for Panorama Imagery, Haikun Huang,University of Massachusetts
2715,619,Audible Panorama: Automatic Spatial Audio Generation for Panorama Imagery, Michael Solah,University of Massachusetts
2716,619,Audible Panorama: Automatic Spatial Audio Generation for Panorama Imagery, Dingzeyu Li,Adobe Research
2717,619,Audible Panorama: Automatic Spatial Audio Generation for Panorama Imagery, Lap-Fai Yu,George Mason University
2718,620,Interactive Body-Driven Graphics for Augmented Video Performance, Nazmus Saquib,Massachusetts Institute of Technology
2719,620,Interactive Body-Driven Graphics for Augmented Video Performance, Rubaiat Habib Kazi,Adobe Research
2720,620,Interactive Body-Driven Graphics for Augmented Video Performance, Li-Yi Wei,Adobe Research
2721,620,Interactive Body-Driven Graphics for Augmented Video Performance, Wilmot Li,Adobe Research
2722,621,Augmenting Couples' Communication with Lifelines: Shared Timelines of Mixed Contextual Information, Carla F. Griggio,University Paris-Sud
2723,621,Augmenting Couples' Communication with Lifelines: Shared Timelines of Mixed Contextual Information, Midas Nouwens,Aarhus University
2724,621,Augmenting Couples' Communication with Lifelines: Shared Timelines of Mixed Contextual Information, Joanna McGrenere,University of British Columbia
2725,621,Augmenting Couples' Communication with Lifelines: Shared Timelines of Mixed Contextual Information, Wendy E. Mackay,University Paris-Sud
2726,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Matthew Guzdial,Georgia Institute of Technology
2727,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Nicholas Liao,Georgia Institute of Technology
2728,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Jonathan Chen,Georgia Institute of Technology
2729,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Shao-Yu Chen,Georgia Institute of Technology
2730,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Shukan Shah,Georgia Institute of Technology
2731,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Vishwa Shah,Georgia Institute of Technology
2732,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Joshua Reno,Georgia Institute of Technology
2733,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Gillian Smith,Worcester Polytechnic Institute
2734,622,Friend Collaborator Student Manager: How Design of an AI-Driven Game Level Editor Affects Creators, Mark O. Riedl,Georgia Institute of Technology
2735,623,A Design Space for Gaze Interaction on Head-mounted Displays, Teresa Hirzle,Ulm University
2736,623,A Design Space for Gaze Interaction on Head-mounted Displays, Jan Gugenheimer,Ulm University
2737,623,A Design Space for Gaze Interaction on Head-mounted Displays, Florian Geiselhart,Ulm University
2738,623,A Design Space for Gaze Interaction on Head-mounted Displays, Andreas Bulling,University of Stuttgart
2739,623,A Design Space for Gaze Interaction on Head-mounted Displays, Enrico Rukzio,University of Ulm
2740,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Emily Shaw,University of Nottingham
2741,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Tessa Roper,University of Nottingham
2742,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Tommy Nilsson,University of Nottingham
2743,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Glyn Lawson,University of Nottingham
2744,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Sue V.G. Cobb,University of Nottingham
2745,624,The Heat is On: Exploring User Behaviour in a Multisensory Virtual Environment for Fire Evacuation, Daniel Miller,University of Nottingham
2746,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Maria Roussou,National and Kapodistrian University of Athens
2747,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Sara Perry,University of York
2748,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Akrivi Katifori,Athena Research & Innovation Center
2749,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Stavros Vassos,Helvia Technologies
2750,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Angeliki Tzouganatou,University of Hamburg
2751,625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection", Sierra McKinney,University of York
2752,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Junichi Yamaoka,The University of Tokyo
2753,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Mustafa Doga Dogan,Massachusetts Institute of Technology
2754,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Katarina Bulovic,Massachusetts Institute of Technology
2755,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Kazuya Saito,The University of Tokyo
2756,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Yoshihiro Kawahara,The University of Tokyo
2757,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Yasuaki Kakehi,The University of Tokyo
2758,626,FoldTronics: Creating 3D Objects with Integrated Electronics Using Foldable Honeycomb Structures, Stefanie Mueller,Massachusetts Institute of Technology
2759,627,An Exploration of Bitcoin Mining Practices: Miners' Trust Challenges and Motivations, Irni Eliana Khairuddin,Universiti Teknologi MARA
2760,627,An Exploration of Bitcoin Mining Practices: Miners' Trust Challenges and Motivations, Corina Sas,Lancaster University
2761,628,JourneyCam: Exploring Experiences of Accessibility and Mobility among Powered Wheelchair Users through Video and Data, Sunil Rodger,Newcastle University
2762,628,JourneyCam: Exploring Experiences of Accessibility and Mobility among Powered Wheelchair Users through Video and Data, Dan Jackson,Newcastle University
2763,628,JourneyCam: Exploring Experiences of Accessibility and Mobility among Powered Wheelchair Users through Video and Data, John Vines,Northumbria University
2764,628,JourneyCam: Exploring Experiences of Accessibility and Mobility among Powered Wheelchair Users through Video and Data, Janice McLaughlin,Newcastle University
2765,628,JourneyCam: Exploring Experiences of Accessibility and Mobility among Powered Wheelchair Users through Video and Data, Peter Wright,Newcastle University
2766,629,Let's Play Together: Adaptation Guidelines of Board Games for Players with Visual Impairment, Frederico da Rocha Tome Filho,University of Ontario Institute of Technology
2767,629,Let's Play Together: Adaptation Guidelines of Board Games for Players with Visual Impairment, Pejman Mirza-Babaei,University of Ontario Institute of Technology
2768,629,Let's Play Together: Adaptation Guidelines of Board Games for Players with Visual Impairment, Bill Kapralos,University of Ontario Institute of Technology
2769,629,Let's Play Together: Adaptation Guidelines of Board Games for Players with Visual Impairment, Glaudiney Moreira Mendonca Junior,Federal University of Ceara
2770,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Eric Markvicka,Carnegie Mellon University
2771,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Guanyun Wang,Carnegie Mellon University
2772,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Yi-Chin Lee,Carnegie Mellon University
2773,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Gierad Laput,Carnegie Mellon University
2774,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Carmel Majidi,Carnegie Mellon University
2775,630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages, Lining Yao,Carnegie Mellon University
2776,631,May AI? Design Ideation with Cooperative Contextual Bandits, Janin Koch,Aalto University
2777,631,May AI? Design Ideation with Cooperative Contextual Bandits, Andres Lucero,Aalto University
2778,631,May AI? Design Ideation with Cooperative Contextual Bandits, Lena Hegemann,Aalto University
2779,631,May AI? Design Ideation with Cooperative Contextual Bandits, Antti Oulasvirta,Aalto University
2780,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Meng Xia,Hong Kong University of Science and Technology
2781,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Mingfei Sun,Hong Kong University of Science and Technology
2782,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Huan Wei,Hong Kong University of Science and Technology
2783,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Qing Chen,Hong Kong University of Science and Technology
2784,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Yong Wang,Hong Kong University of Science and Technology
2785,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Lei Shi,Beihang University
2786,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Huamin Qu,Hong Kong University of Science and Technology
2787,632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool, Xiaojuan Ma,Hong Kong University of Science and Technology
2788,633,Electronic Health Records Are More Than a Work Tool: Conflicting Needs of Direct and Indirect Stakeholders, asa Cajander,Uppsala University
2789,633,Electronic Health Records Are More Than a Work Tool: Conflicting Needs of Direct and Indirect Stakeholders, Christiane Grunloh,KTH Royal Institute of Technology
2790,634,Text Entry Throughput: Towards Unifying Speed and Accuracy in a Single Performance Metric, Mingrui Ray Zhang,University of Washington
2791,634,Text Entry Throughput: Towards Unifying Speed and Accuracy in a Single Performance Metric, Shumin Zhai,Google
2792,634,Text Entry Throughput: Towards Unifying Speed and Accuracy in a Single Performance Metric, Jacob O. Wobbrock,University of Washington
2793,635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing, Rob Semmens,Naval Postgraduate School
2794,635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing, Nikolas Martelaro,Accenture Technology Labs
2795,635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing, Pushyami Kaveti,Northeastern University
2796,635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing, Simon Stent,Toyota Research Institute
2797,635,Is Now A Good Time? An Empirical Study of Vehicle-Driver Communication Timing, Wendy Ju,Cornell Tech
2798,636,A 2nd Person Social Perspective on Bodily Play, Florian Floyd Mueller,RMIT University
2799,636,A 2nd Person Social Perspective on Bodily Play, Zhuying Li,RMIT University
2800,636,A 2nd Person Social Perspective on Bodily Play, Richard Byrne,RMIT University
