"","ID","Title","Author","new$Organization"
"2487",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Ti Hoang","RMIT University"
"2488",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Stefan Greuter","Deakin University"
"2489",574,"HeatCraft: Designing Playful Experiences with Ingestible Sensors via Localized Thermal Stimuli"," Florian Floyd Mueller","RMIT University"
"2490",575,"TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings"," Senthil Chandrasegaran","University of California Davis"
"2491",575,"TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings"," Chris Bryan","Arizona State University"
"2492",575,"TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings"," Hidekazu Shidara",NA
"2493",575,"TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings"," Tung-Yen Chuang",NA
"2494",575,"TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings"," Kwan-Liu Ma","University of California Davis"
"2495",576,"DreamGigs: Designing a Tool to Empower Low-Resource Job Seekers"," Tawanna R. Dillahunt",NA
"2496",576,"DreamGigs: Designing a Tool to Empower Low-Resource Job Seekers"," Alex Lu","University of Michigan"
"2497",577,"Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models"," Fred Hohman","Georgia Institute of Technology"
"2498",577,"Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models"," Andrew Head","University of California Berkeley"
"2499",577,"Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models"," Rich Caruana",NA
"2500",577,"Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models"," Robert DeLine",NA
"2501",577,"Gamut: A Design Probe to Understand How Data Scientists Understand Machine Learning Models"," Steven M. Drucker","Microsoft Research"
"2502",578,"Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia"," Debora de Castro Leal",NA
"2503",578,"Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia"," Max Krueger","University of Siegen"
"2504",578,"Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia"," Kaoru Misaki","International Institute of Socio-Informatics"
"2505",578,"Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia"," David Randall",NA
"2506",578,"Guerilla Warfare and the Use of New (and Some Old) Technology: Lessons from FARC's Armed Struggle in Colombia"," Volker Wulf","University of Siegen"
"2507",579,"Abstract Machines: Overlaying Virtual Worlds on Physical Rides"," Paul Tennent",NA
"2508",579,"Abstract Machines: Overlaying Virtual Worlds on Physical Rides"," Joe Marshall",NA
"2509",579,"Abstract Machines: Overlaying Virtual Worlds on Physical Rides"," Patrick Brundell",NA
"2510",579,"Abstract Machines: Overlaying Virtual Worlds on Physical Rides"," Brendan Walker",NA
"2511",579,"Abstract Machines: Overlaying Virtual Worlds on Physical Rides"," Steve Benford","University of Nottingham"
"2512",580,"What's Missing: The Role of Instructional Design in Children's Games-Based Learning"," Laura Benton",NA
"2513",580,"What's Missing: The Role of Instructional Design in Children's Games-Based Learning"," Asimina Vasalou","University College London"
"2514",580,"What's Missing: The Role of Instructional Design in Children's Games-Based Learning"," Wolmet Barendregt",NA
"2515",580,"What's Missing: The Role of Instructional Design in Children's Games-Based Learning"," Leona Bunting","University of Gothenburg"
"2516",580,"What's Missing: The Role of Instructional Design in Children's Games-Based Learning"," Andrea Revesz","University College London"
"2517",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Ignacio Avellino",NA
"2518",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Gilles Bailly","Sorbonne Universite"
"2519",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Geoffroy Canlorbe","Hopital Pitie Salpetriere & Sorbonne Universite"
"2520",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Jeremie Belgihti","Hopital Pitie Salpetriere"
"2521",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Guillaume Morel",NA
"2522",581,"Impacts of Telemanipulation in Robotic Assisted Surgery"," Marie-Aude Vitrani","Sorbonne Universite"
"2523",582,"SmartManikin: Virtual Humans with Agency for Design Tools"," Bokyung Lee",NA
"2524",582,"SmartManikin: Virtual Humans with Agency for Design Tools"," Taeil Jin",NA
"2525",582,"SmartManikin: Virtual Humans with Agency for Design Tools"," Sung-Hee Lee",NA
"2526",582,"SmartManikin: Virtual Humans with Agency for Design Tools"," Daniel Saakes","Korea Advanced Institute of Science and Technology"
"2527",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Peter Mohr","Graz University of Technology"
"2528",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Markus Tatzgern","Salzburg University of Applied Sciences"
"2529",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Tobias Langlotz","University of Otago"
"2530",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Andreas Lang","Graz University of Technology & Salzburg University of Applied Sciences"
"2531",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Dieter Schmalstieg",NA
"2532",583,"TrackCap: Enabling Smartphones for 3D Interaction on Mobile Head-Mounted Displays"," Denis Kalkofen","Graz University of Technology"
"2533",584,"Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report"," Namrata Srivastava",NA
"2534",584,"Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report"," Eduardo Velloso","University of Melbourne"
"2535",584,"Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report"," Jason M. Lodge","University of Queensland"
"2536",584,"Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report"," Sarah Erfani",NA
"2537",584,"Continuous Evaluation of Video Lectures from Real-Time Difficulty Self-Report"," James Bailey","The University of Melbourne"
"2538",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Arpita Bhattacharya",NA
"2539",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Travis W. Windleharth",NA
"2540",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Rio Anthony Ishii",NA
"2541",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Ivy M. Acevedo",NA
"2542",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Cecilia R. Aragon",NA
"2543",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Julie A. Kientz",NA
"2544",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Jason C. Yip",NA
"2545",585,"Group Interactions in Location-Based Gaming: A Case Study of Raiding in Pokemon GO"," Jin Ha Lee","University of Washington"
"2546",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Andrew M. Webb","Inria Universite Paris-Saclay and Texas AM University"
"2547",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Hannah Fowler",NA
"2548",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Andruid Kerne",NA
"2549",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Galen Newman","Texas AM University"
"2550",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Jun-Hyun Kim","Michigan State University"
"2551",586,"Interstices: Sustained Spatial Relationships between Hands and Surfaces Reveal Anticipated Action"," Wendy E. Mackay","Inria Universite Paris-Saclay"
"2552",587,"Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones"," Diogo Marques",NA
"2553",587,"Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones"," Tiago Guerreiro",NA
"2554",587,"Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones"," Luis Carrico","Universidade de Lisboa"
"2555",587,"Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones"," Ivan Beschastnikh",NA
"2556",587,"Vulnerability & Blame: Making Sense of Unauthorized Access to Smartphones"," Konstantin Beznosov","University of British Columbia"
"2557",588,"Understanding Online News Behaviors"," Frank Bentley",NA
"2558",588,"Understanding Online News Behaviors"," Katie Quehl",NA
"2559",588,"Understanding Online News Behaviors"," Jordan Wirfs-Brock",NA
"2560",588,"Understanding Online News Behaviors"," Melissa Bica","Yahoo"
"2561",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Keith Vertanen",NA
"2562",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Dylan Gaines",NA
"2563",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Crystal Fletcher",NA
"2564",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Alex M. Stanage",NA
"2565",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Robbie Watling","Michigan Technological University"
"2566",589,"VelociWatch: Designing and Evaluating a Virtual Keyboard for the Input of Challenging Text"," Per Ola Kristensson","University of Cambridge"
"2567",590,"Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization"," Yuhan Luo",NA
"2568",590,"Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization"," Peiyi Liu",NA
"2569",590,"Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization"," Eun Kyoung Choe","University of Maryland College Park"
"2570",591,"Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops"," Christina N. Harrington",NA
"2571",591,"Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops"," Katya Borgos-Rodriguez",NA
"2572",591,"Engaging Low-Income African American Older Adults in Health Discussions through Community-based Design Workshops"," Anne Marie Piper","Northwestern University"
"2573",592,"It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard"," Kaiwen Sun",NA
"2574",592,"It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard"," Abraham H. Mhaidli",NA
"2575",592,"It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard"," Sonakshi Watel",NA
"2576",592,"It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard"," Christopher A. Brooks",NA
"2577",592,"It's My Data! Tensions Among Stakeholders of a Learning Analytics Dashboard"," Florian Schaub","University of Michigan"
"2578",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Giorgio Roffo",NA
"2579",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Dong-Bach Vo",NA
"2580",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Mohammad Tayarani",NA
"2581",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Maki Rooksby",NA
"2582",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Alessandra Sorrentino","University of Glasgow"
"2583",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Simona Di Folco","University of Edinburgh"
"2584",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Helen Minnis",NA
"2585",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Stephen Brewster",NA
"2586",593,"Automating the Administration and Analysis of Psychiatric Tests: The Case of Attachment in School Age Children"," Alessandro Vinciarelli","University of Glasgow"
"2587",594,"360proto: Making Interactive Virtual Reality & Augmented Reality Prototypes from Paper"," Michael Nebeling",NA
"2588",594,"360proto: Making Interactive Virtual Reality & Augmented Reality Prototypes from Paper"," Katy Madier","University of Michigan"
"2589",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Michela Ferron",NA
"2590",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Chiara Leonardi",NA
"2591",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Paolo Massa",NA
"2592",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Gianluca Schiavo",NA
"2593",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Amy L. Murphy",NA
"2594",595,"A Walk on the Child Side: Investigating Parents' and Children's Experience and Perspective on Mobile Technology for Outdoor Child Independent Mobility"," Elisabetta Farella","Fondazione Bruno Kessler"
"2595",596,"Voice Presentation Attack Detection through Text-Converted Voice Command Analysis"," Il-Youp Kwak",NA
"2596",596,"Voice Presentation Attack Detection through Text-Converted Voice Command Analysis"," Jun Ho Huh",NA
"2597",596,"Voice Presentation Attack Detection through Text-Converted Voice Command Analysis"," Seung Taek Han",NA
"2598",596,"Voice Presentation Attack Detection through Text-Converted Voice Command Analysis"," Iljoo Kim","Samsung Research"
"2599",596,"Voice Presentation Attack Detection through Text-Converted Voice Command Analysis"," Jiwon Yoon","Korea University"
