ID,Title,Org,"Using scientific discoveries to inform design practice is an important, but difficult, objective in HCI. In this paper, we provide an overview of Translational Science in HCI by triangulating literature related to the research-practice gap with interview data from many parties engaged (or not) in translating HCI knowledge. We propose a model for Translational Science in HCI based on the concept of a continuum to describe how knowledge progresses (or stalls) through multiple steps and translations until it can influence design practice. The model offers a conceptual framework that can be used by researchers and practitioners to visualize and describe the progression of HCI knowledge through a sequence of translations. Additionally, the model may facilitate a precise identification of translational barriers, which allows devising more effective strategies to increase the use of scientific findings in design practice."
52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians,Carnegie Mellon University,
52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians,Carnegie Mellon University,
52,BBeep: A Sonic Collision Avoidance System for Blind Travellers and Nearby Pedestrians,Carnegie Mellon University,
57,Painting with CATS: Camera-Aided Texture Synthesis,Carnegie Mellon University,
78,A Field Study of Computer-Security Perceptions Using Anti-Virus Customer-Support Chats,Carnegie Mellon University,
92,Towards Effective Foraging by Data Scientists to Find Past Analysis Choices,Carnegie Mellon University,
92,Towards Effective Foraging by Data Scientists to Find Past Analysis Choices,Carnegie Mellon University,
138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning,Carnegie Mellon University,
138,How Guiding Questions Facilitate Feedback Exchange in Project-Based Learning,Carnegie Mellon University,
182,Digital Fabrication of Soft Actuated Objects by Machine Knitting,Carnegie Mellon University,
183,Sketching NLP: A Case Study of Exploring the Right Things To Design with Language Intelligence,Carnegie Mellon University,
202,Desktop Electrospinning: A Single Extruder 3D Printer for Producing Rigid Plastic and Electrospun Textiles,Carnegie Mellon University,
236,Unremarkable AI: Fitting Intelligent Decision Support into Critical Clinical Decision-Making Processes,Carnegie Mellon University,
274,Interferi: Gesture Sensing using On-Body Acoustic Interferometry,Carnegie Mellon University,
312,Occupational Therapy is Making: Clinical Rapid Prototyping and Digital Fabrication,Carnegie Mellon University,
312,Occupational Therapy is Making: Clinical Rapid Prototyping and Digital Fabrication,Carnegie Mellon University,
321,Brick: Toward A Model for Designing Synchronous Colocated Augmented Reality Games,Carnegie Mellon University,
327,SurfaceSight: A New Spin on Touch User and Object Sensing for IoT Experiences,Carnegie Mellon University,
336,Sensing Fine-Grained Hand Activity with Smartwatches,Carnegie Mellon University,
342,Seekers Providers Welcomers and Storytellers: Modeling Social Roles in Online Health Communities,Carnegie Mellon University,
342,Seekers Providers Welcomers and Storytellers: Modeling Social Roles in Online Health Communities,Carnegie Mellon University,
353,Implementing Multi-Touch Gestures with Touch Groups and Cross Events,Carnegie Mellon University,
367,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,Carnegie Mellon University,
367,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,Carnegie Mellon University,
410,Voice-Based Quizzes for Measuring Knowledge Retention in Under-Connected Populations,Carnegie Mellon University,
424,A-line: 4D Printing Morphing Linear Composite Structures,Carnegie Mellon University,
424,A-line: 4D Printing Morphing Linear Composite Structures,Carnegie Mellon University,
448,Beyond Dyadic Interactions: Considering Chatbots as Community Members,Carnegie Mellon University,
463,Everyone Brings Their Grain of Salt: Designing for Low-Literate Parental Engagement with a Mobile Literacy Technology in Cote d'Ivoire,Carnegie Mellon University,
463,Everyone Brings Their Grain of Salt: Designing for Low-Literate Parental Engagement with a Mobile Literacy Technology in Cote d'Ivoire,Carnegie Mellon University,
492,User Attitudes towards Algorithmic Opacity and Transparency in Online Reviewing Platforms,Carnegie Mellon University,
532,Exploring How Privacy and Security Factor into IoT Device Purchase Behavior,Carnegie Mellon University,
565,FiberWire: Embedding Electronic Function into 3D Printed Mechanically Strong Lightweight Carbon Fiber Composite Objects,Carnegie Mellon University,
573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks,Carnegie Mellon University,
573,MessageOnTap: A Suggestive Interface to Facilitate Messaging-related Tasks,Carnegie Mellon University,
598,Improving Fairness in Machine Learning Systems: What Do Industry Practitioners Need?,Carnegie Mellon University,
599,Designing Theory-Driven User-Centric Explainable AI,Carnegie Mellon University,
604,Designing User Interface Elements to Improve the Quality and Civility of Discourse in Online Commenting Behaviors,Carnegie Mellon University,
630,ElectroDermis: Fully Untethered Stretchable and Highly-Customizable Electronic Bandages,Carnegie Mellon University,
651,Career Mentoring in Online Communities: Seeking and Receiving Advice from an Online Community,Carnegie Mellon University,
658,ModiFiber: Two-Way Morphing Soft Thread Actuators for Tangible Interaction,Carnegie Mellon University,
37,Geodesy: Self-rising 2.5D Tiles by Printing along 2D Geodesic Closed Path,Carnegie Mellon Univeristy,
287,'Think secure from the beginning': A Survey with Software Developers,Carleton University,
677,Designing for Digital Playing Out,Canterbury Christ Church University,
368,Personal Health Oracle: Explorations of Personalized Predictions in Diabetes Self-Management,California Institute of Technology,
469,SmartEye: Assisting Instant Photo Taking via Integrating User Preference with Deep View Proposal Network,ByteDance AI Lab,
40,At Your Service: Designing Voice Assistant Personalities to Improve Automotive User Interfaces: A Real World Driving Study,Bundeswehr University Munich & Ludwig Maximilian University of Munich,
110,Behavioural Biometrics in VR: Identifying People from Body Motion and Relations in Virtual Reality,Bundeswehr University Munich,
110,Behavioural Biometrics in VR: Identifying People from Body Motion and Relations in Virtual Reality,Bundeswehr University Munich,
160,Communicating Uncertainty in Fertility Prognosis,Bundeswehr University Munich,
242,Data is Personal: Attitudes and Perceptions of Data Visualization in Rural Pennsylvania,Bucknell University,
328,Conservation of Procrastination: Do Productivity Interventions Save Time Or Just Redistribute It?,Bucknell University,
143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction,Brunel University London,
388,Follow the Money: Managing Personal Finance Digitally,Brunel University London,
550,How Users Interpret Bugs in Trigger-Action Programming,Brown University,
554,Evaluating Pan and Zoom Timelines and Sliders,Brown University,
93,I Don't Even Have to Bother Them! Using Social Media to Automate the Authentication Ceremony in Secure Messaging,Brigham Young University,
569,Card Mapper: Enabling Data-Driven Reflections on Ideation Cards,Breda University of Applied Sciences,
231,Talking about Chat at Work in the Global South: An Ethnographic Study of Chat Use in India and Kenya,Boston University,
143,Multilayer Haptic Feedback for Pen-Based Tablet Interaction,Bonn-Rhein-Sieg University of Applied Sciences,
403,Using Time and Space Efficiently in Driverless Cars: Findings of a Co-Design Study,Bonn-Rhein-Sieg University,
40,At Your Service: Designing Voice Assistant Personalities to Improve Automotive User Interfaces: A Real World Driving Study,BMW Group Research & Ludwig Maximilian University of Munich,
40,At Your Service: Designing Voice Assistant Personalities to Improve Automotive User Interfaces: A Real World Driving Study,BMW Group Research,
92,Towards Effective Foraging by Data Scientists to Find Past Analysis Choices,Bloomberg,
5,Seeing with New Eyes: Designing for In-the-Wild Museum Gifting,Blast Theory,
114,Our Friends Electric: Reflections on Advocacy and Design Research for the Voice Enabled Internet,Berlin University of the Arts,
153,Multi-plie: A Linear Foldable and Flattenable Interactive Display to Support Efficiency Safety and Collaboration,Berger-Levrault,
265,Risk vs. Restriction: The Tension between Providing a Sense of Normalcy and Keeping Foster Teens Safe Online,Bentley University,
370,I Bought This for Me to Look More Ordinary: A Study of Blind People Doing Online Shopping,Beihang University,
632,PeerLens: Peer-inspired Interactive Learning Path Planning in Online Question Pool,Beihang University,
214,Developing Accessible Services: Understanding Current Knowledge and Areas for Future Support,BBC Research,
530,Personalising the TV Experience using Augmented Reality: An Exploratory Study on Delivering Synchronised Sign Language Interpretation,BBC R&D,
399,The Inflatable Cat: Idiosyncratic Ideation of Smart Objects for the Home,Bauhaus-Universitat Weimar,
23,The Breaking Hand: Skills Care and Sufferings of the Hands of an Electronic Waste Worker in Bangladesh,Bangladesh University of Engineering and Technology,
302,Investigating the Impact of a Real-time Multimodal Student Engagement Analytics Technology in Authentic Classrooms,Bahcesehir University,
537,Critter: Augmenting Creative Work with Dynamic Checklists Automated Quality Assurance and Contextual Reviewer Feedback,B12,
322,Instrumenting and Analyzing Fabrication Activities Users and Expertise,Autodesk Research & University of Toronto,
322,Instrumenting and Analyzing Fabrication Activities Users and Expertise,Autodesk Research & Dartmouth College,
322,Instrumenting and Analyzing Fabrication Activities Users and Expertise,Autodesk Research,
367,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,Autodesk Research,
367,Geppetto: Enabling Semantic Design of Expressive Robot Behaviors,Autodesk Research,
41,Toward Algorithmic Accountability in Public Services: A Qualitative Study of Affected Community Perspectives on Algorithmic Decision-making in Child Welfare Services,Auckland University of Technology,
324,ChewIt. An Intraoral Interface for Discreet Interactions,Auckland Bioengineering Institute,
625,"Transformation through Provocation?: Designing a ""Bot of Conviction"" to Challenge Conceptions and Evoke Critical Reflection",Athena Research & Innovation Center,
103,Augmentation not Duplication: Considerations for the Design of Digitally-Augmented Comic Books,Astral Film,
28,MindDot: Supporting Effective Cognitive Behaviors in Concept Map-Based Learning Environments,Arizona State University,
82,A Rough Sketch of the Freehand Drawing Process: Blending the Line between Action and Artifact,Arizona State University,
575,TalkTraces: Real-Time Capture and Visualization of Verbal Content in Meetings,Arizona State University,
166,App Usage Predicts Cognitive Ability in Older Adults,Apple Inc.,
609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training,Anne Arundel Medical Center,
609,Communication Cost of Single-user Gesturing Tool in Laparoscopic Surgical Training,Anne Arundel Medical Center,
342,Seekers Providers Welcomers and Storytellers: Modeling Social Roles in Online Health Communities,American Cancer Society,
228,AILA: Attentive Interactive Labeling Assistant for Document Classification through Attention-Based Deep Neural Networks,Ajou University,
672,How Do Humans Assess the Credibility on Web Blogs: Qualifying and Verifying Human Factors with Machine Learning,Ajou University,
488,Do We Care About Diversity in Human Computer Interaction: A Comprehensive Content Analysis on Diversity Dimensions in Research,AIT Austrian Institute of Technology GmbH,
488,Do We Care About Diversity in Human Computer Interaction: A Comprehensive Content Analysis on Diversity Dimensions in Research,AIT Austrian Institute of Technology GmbH,
216,Socio-technical Dynamics: Cooperation of Emergent and Established Organisations in Crises and Disasters,AIT Austrian Institute of Technology,
