"","ID","Title","Authors"
"2082",678,"Life-Affirming Biosensing in Public: Sounding Heartbeats on a Red Bench"," Kimiko Ryokai (University of California Berkeley)"
"679",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Qianwen Wang"
"1381",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Yao Ming (Hong Kong University of Science and Technology)"
"2083",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Zhihua Jin (Zhejiang University)"
"2785",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Qiaomu Shen"
"3487",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Dongyu Liu (Hong Kong University of Science and Technology)"
"4189",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Micah J. Smith"
"4891",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Kalyan Veeramachaneni (Massachusetts Institute of Technology)"
"5593",679,"ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning"," Huamin Qu (Hong Kong University of Science and Technology)"
"680",680,"A Bayesian Cognition Approach to Improve Data Visualization"," Yea-Seul Kim"
"1382",680,"A Bayesian Cognition Approach to Improve Data Visualization"," Logan A. Walls"
"2084",680,"A Bayesian Cognition Approach to Improve Data Visualization"," Peter Kraff"
"2786",680,"A Bayesian Cognition Approach to Improve Data Visualization"," Jessica Hullman (Northwestern University)"
"681",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Yi-Hao Peng"
"1383",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Muh-Tarng Lin"
"2085",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Yi Chen"
"2787",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," TzuChuan Chen"
"3489",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Pin Sung Ku (National Taiwan University)"
"4191",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Paul Taele (Texas AM University)"
"4893",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Chin Guan Lim"
"5595",681,"PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction"," Mike Y. Chen (National Taiwan University)"
"682",682,"The Parenting Actor-Network of Latino Immigrants in the United States"," Marisol Wong-Villacres (Escuela Superior Politecnica del Litoral & Georgia Institute of Technology)"
"1384",682,"The Parenting Actor-Network of Latino Immigrants in the United States"," Neha Kumar"
"2086",682,"The Parenting Actor-Network of Latino Immigrants in the United States"," Betsy DiSalvo (Georgia Institute of Technology)"
"683",683,"Geollery: A Mixed Reality Social Media Platform"," Ruofei Du"
"1385",683,"Geollery: A Mixed Reality Social Media Platform"," David Li"
"2087",683,"Geollery: A Mixed Reality Social Media Platform"," Amitabh Varshney (University of Maryland College Park)"
"684",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Mohamed Khamis (University of Glasgow & Ludwig Maximilian University of Munich)"
"1386",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Tobias Seitz"
"2088",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Leonhard Mertl"
"2790",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Alice Nguyen"
"3492",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Mario Schneller"
"4194",684,"Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking"," Zhe Li (Ludwig Maximilian University of Munich)"
"685",685,"HoloDoc: Enabling Mixed Reality Workspaces that Harness Physical and Digital Content"," Zhen Li (University of Toronto)"
"1387",685,"HoloDoc: Enabling Mixed Reality Workspaces that Harness Physical and Digital Content"," Michelle Annett (MishMashMakers)"
"2089",685,"HoloDoc: Enabling Mixed Reality Workspaces that Harness Physical and Digital Content"," Ken Hinckley (Microsoft Research)"
"2791",685,"HoloDoc: Enabling Mixed Reality Workspaces that Harness Physical and Digital Content"," Karan Singh"
"3493",685,"HoloDoc: Enabling Mixed Reality Workspaces that Harness Physical and Digital Content"," Daniel Wigdor (University of Toronto)"
"686",686,"SwarmHaptics: Haptic Display with Swarm Robots"," Lawrence H. Kim"
"1388",686,"SwarmHaptics: Haptic Display with Swarm Robots"," Sean Follmer (Stanford University)"
"687",687,"Estimating Touch Force with Barometric Pressure Sensors"," Philip Quinn (Google)"
"688",688,"A Badge Not a Barrier: Designing for–and Throughout–Digital Badge Implementation"," Caroline Pitt"
"1390",688,"A Badge Not a Barrier: Designing for–and Throughout–Digital Badge Implementation"," Adam Bel"
"2092",688,"A Badge Not a Barrier: Designing for–and Throughout–Digital Badge Implementation"," Edgar Onofre"
"2794",688,"A Badge Not a Barrier: Designing for–and Throughout–Digital Badge Implementation"," Katie Davis (University of Washington)"
"689",689,"Virtual Objects in the Physical World: Relatedness and Psychological Ownership in Augmented Reality"," Lev Poretski"
"1391",689,"Virtual Objects in the Physical World: Relatedness and Psychological Ownership in Augmented Reality"," Ofer Arazy"
"2093",689,"Virtual Objects in the Physical World: Relatedness and Psychological Ownership in Augmented Reality"," Joel Lanir"
"2795",689,"Virtual Objects in the Physical World: Relatedness and Psychological Ownership in Augmented Reality"," Shalev Shahar (University of Haifa)"
"3497",689,"Virtual Objects in the Physical World: Relatedness and Psychological Ownership in Augmented Reality"," Oded Nov (New York University)"
"690",690,"Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men"," Mark Warner (University College London)"
"1392",690,"Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men"," Juan F. Maestre (Indiana University)"
"2094",690,"Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men"," Jo Gibbs (University College London)"
"2796",690,"Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men"," Chia-Fang Chung (Indiana University)"
"3498",690,"Signal Appropriation of Explicit HIV Status Disclosure Fields in Sex-Social Apps used by Gay and Bisexual Men"," Ann Blandford (University College London)"
"691",691,"HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts"," Kening Zhu"
"1393",691,"HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts"," Taizhou Chen (City University of Hong Kong)"
"2095",691,"HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts"," Feng Han (Hong Kong University of Science and Technology)"
"2797",691,"HapTwist: Creating Interactive Haptic Proxies in Virtual Reality Using Low-cost Twistable Artefacts"," Yi-Shiun Wu (ecole Polytechnique Federale de Lausanne)"
"692",692,"Falcon: Balancing Interactive Latency and Resolution Sensitivity for Scalable Linked Visualizations"," Dominik Moritz"
"1394",692,"Falcon: Balancing Interactive Latency and Resolution Sensitivity for Scalable Linked Visualizations"," Bill Howe"
"2096",692,"Falcon: Balancing Interactive Latency and Resolution Sensitivity for Scalable Linked Visualizations"," Jeffrey Heer (University of Washington)"
"693",693,"When the Elephant Trumps: A Comparative Study on Spatial Audio for Orientation in 360º Videos"," Paulo Bala"
"1395",693,"When the Elephant Trumps: A Comparative Study on Spatial Audio for Orientation in 360º Videos"," Raul Masu"
"2097",693,"When the Elephant Trumps: A Comparative Study on Spatial Audio for Orientation in 360º Videos"," Valentina Nisi"
"2799",693,"When the Elephant Trumps: A Comparative Study on Spatial Audio for Orientation in 360º Videos"," Nuno Nunes"
"3501",693,"When the Elephant Trumps: A Comparative Study on Spatial Audio for Orientation in 360º Videos"," (Madeira Interactive Technologies Institute & University of Lisbon)"
"694",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Jun Nishida (University of Chicago)"
"1396",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Soichiro Matsuda"
"2098",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Mika Oki"
"2800",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Hikaru Takatori"
"3502",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Kosuke Sato (University of Tsukuba)"
"4204",694,"Egocentric Smaller-person Experience through a Change in Visual Perspective"," Kenji Suzuki (University of Tsukuba)"
"695",695,"LocknType: Lockout Task Intervention for Discouraging Smartphone App Use"," Jaejeung Kim"
"1397",695,"LocknType: Lockout Task Intervention for Discouraging Smartphone App Use"," Joonyoung Park"
"2099",695,"LocknType: Lockout Task Intervention for Discouraging Smartphone App Use"," Hyunsoo Lee (Korea Advanced Institute of Science and Technology)"
"2801",695,"LocknType: Lockout Task Intervention for Discouraging Smartphone App Use"," Minsam Ko (Hanyang University)"
"3503",695,"LocknType: Lockout Task Intervention for Discouraging Smartphone App Use"," Uichin Lee (Korea Advanced Institute of Science and Technology)"
"696",696,"Effect of Orientation on Unistroke Touch Gestures"," Sven Mayer"
"1398",696,"Effect of Orientation on Unistroke Touch Gestures"," Valentin Schwind"
"2100",696,"Effect of Orientation on Unistroke Touch Gestures"," Huy Viet Le"
"2802",696,"Effect of Orientation on Unistroke Touch Gestures"," Dominik Webe"
"3504",696,"Effect of Orientation on Unistroke Touch Gestures"," Jonas Vogelsang"
"4206",696,"Effect of Orientation on Unistroke Touch Gestures"," Johannes Wolf"
"4908",696,"Effect of Orientation on Unistroke Touch Gestures"," Niels Henze (University of Regensburg)"
"697",697,"LASEC: Instant Fabrication of Stretchable Circuits Using a Laser Cutter"," Daniel Groeger"
"1399",697,"LASEC: Instant Fabrication of Stretchable Circuits Using a Laser Cutter"," Jurgen Steimle (Saarland University)"
"698",698,"Sensory Alignment in Immersive Entertainment"," Joe Marshall"
"1400",698,"Sensory Alignment in Immersive Entertainment"," Steve Benford (University of Nottingham)"
"2102",698,"Sensory Alignment in Immersive Entertainment"," Richard Byrne (RMIT University)"
"2804",698,"Sensory Alignment in Immersive Entertainment"," Paul Tennent (University of Nottingham)"
"699",699,"How to Design Voice Based Navigation for How-To Videos"," Minsuk Chang (Korea Advanced Institute of Science and Technology)"
"1401",699,"How to Design Voice Based Navigation for How-To Videos"," Anh Truong"
"2103",699,"How to Design Voice Based Navigation for How-To Videos"," Oliver Wang (Adobe Research)"
"2805",699,"How to Design Voice Based Navigation for How-To Videos"," Maneesh Agrawala (Stanford University)"
"3507",699,"How to Design Voice Based Navigation for How-To Videos"," Juho Kim (Korea Advanced Institute of Science and Technology)"
"700",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Minha Lee"
"1402",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Sander Ackermans"
"2104",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Nena van As"
"2806",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Hanwen Chang"
"3508",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Enzo Lucas"
"4210",700,"Caring for Vincent: A Chatbot for Self-Compassion"," Wijnand IJsselsteijn"
"4912",700,"Caring for Vincent: A Chatbot for Self-Compassion"," (Technical University of Eindhoven)"
"701",701,"A Wee Bit More Interaction: Designing and Evaluating an Overactive Bladder App"," Ana-Maria Sala"
"1403",701,"A Wee Bit More Interaction: Designing and Evaluating an Overactive Bladder App"," Lynne Baillie (Heriot-Watt University)"
