ID,Title,Authors,Org
670,Aarnio: Passive Kinesthetic Force Output for Foreground Interactions on an Interactive Chair, Teddy Seyed (University of Calgary),University of Calgary
670,Aarnio: Passive Kinesthetic Force Output for Foreground Interactions on an Interactive Chair, Xing-Dong Yang (Dartmouth College),Dartmouth College
670,Aarnio: Passive Kinesthetic Force Output for Foreground Interactions on an Interactive Chair, Bing-Yu Chen (National Taiwan University),National Taiwan University
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Thomas Muender,University of Bremen
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Anke V. Reinschluessel,University of Bremen
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Sean Drewes,University of Bremen
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Dirk Wenig,University of Bremen
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Tanja Doring,University of Bremen
671,Does It Feel Real? Using Tangibles with Different Fidelities to Build and Explore Scenes in Virtual Reality, Rainer Malaka (University of Bremen),University of Bremen
672,How Do Humans Assess the Credibility on Web Blogs: Qualifying and Verifying Human Factors with Machine Learning, Yonggeol Jo,Ajou University
672,How Do Humans Assess the Credibility on Web Blogs: Qualifying and Verifying Human Factors with Machine Learning, Minwoo Kim,Ajou University
672,How Do Humans Assess the Credibility on Web Blogs: Qualifying and Verifying Human Factors with Machine Learning, Kyungsik Han (Ajou University),Ajou University
673,Adding Proprioceptive Feedback to Virtual Reality Experiences Using Galvanic Vestibular Stimulation, Misha Sra,Massachusetts Institute of Technology
673,Adding Proprioceptive Feedback to Virtual Reality Experiences Using Galvanic Vestibular Stimulation, Abhinandan Jain,Massachusetts Institute of Technology
673,Adding Proprioceptive Feedback to Virtual Reality Experiences Using Galvanic Vestibular Stimulation, Pattie Maes (Massachusetts Institute of Technology),Massachusetts Institute of Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, Seungjae Oh,Pohang University of Science and Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, Gyeore Yun,Pohang University of Science and Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, Chaeyong Park,Pohang University of Science and Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, Jinsoo Kim,Pohang University of Science and Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, Seungmoon Choi,Pohang University of Science and Technology
674,VibEye: Vibration-Mediated Object Recognition for Tangible Interactive Applications, (Pohang University of Science and Technology),Pohang University of Science and Technology
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation, Emma Frid (KTH Royal Institute of Technology),KTH Royal Institute of Technology
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation, Hans Lindetorp (KTH Royal Institute of Technology),KTH Royal Institute of Technology
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation, Kjetil Falkenberg Hansen,KTH Royal Institute of Technology
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation, Ludvig Elblaus,KTH Royal Institute of Technology
675,Sound Forest: Evaluation of an Accessible Multisensory Music Installation, Roberto Bresin (KTH Royal Institute of Technology),KTH Royal Institute of Technology
676,Making Sense of Human-Food Interaction, Ferran Altarriba Bertran,University of California Santa Cruz
676,Making Sense of Human-Food Interaction, Samvid Jhaveri,University of California Santa Cruz
676,Making Sense of Human-Food Interaction, Rosa Lutz,University of California Santa Cruz
676,Making Sense of Human-Food Interaction, Katherine Isbister (University of California Santa Cruz),University of California Santa Cruz
676,Making Sense of Human-Food Interaction, Danielle Wilde (University of Southern Denmark),University of Southern Denmark
677,Designing for Digital Playing Out, Gavin Wood,Northumbria University
677,Designing for Digital Playing Out, Thomas Dylan,Northumbria University
677,Designing for Digital Playing Out, Abigail Durrant (Northumbria University),Northumbria University
677,Designing for Digital Playing Out, Pablo E. Torres (University College London),University College London
677,Designing for Digital Playing Out, Philip Ulrich,Canterbury Christ Church University
677,Designing for Digital Playing Out, Amanda Carr (Canterbury Christ Church University),Canterbury Christ Church University
677,Designing for Digital Playing Out, Mutlu Cukurova (UCL Institute of Education),UCL Institute of Education
677,Designing for Digital Playing Out, Denise Downey,The Cedarwood Trust
677,Designing for Digital Playing Out, Phil McGrath (The Cedarwood Trust),The Cedarwood Trust
677,Designing for Digital Playing Out, Madeline Balaam (Royal Institute of Technology),Royal Institute of Technology
677,Designing for Digital Playing Out, Alice Ferguson (Playing Out CIC),Playing Out CIC
677,Designing for Digital Playing Out, John Vines,Northumbria University
677,Designing for Digital Playing Out, Shaun Lawson (Northumbria University),Northumbria University
678,Life-Affirming Biosensing in Public: Sounding Heartbeats on a Red Bench, Noura Howell,University of California Berkeley
678,Life-Affirming Biosensing in Public: Sounding Heartbeats on a Red Bench, Greg Niemeyer,University of California Berkeley
678,Life-Affirming Biosensing in Public: Sounding Heartbeats on a Red Bench, Kimiko Ryokai (University of California Berkeley),University of California Berkeley
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Qianwen Wang,Hong Kong University of Science and Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Yao Ming (Hong Kong University of Science and Technology),Hong Kong University of Science and Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Zhihua Jin (Zhejiang University),Zhejiang University
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Qiaomu Shen,Hong Kong University of Science and Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Dongyu Liu (Hong Kong University of Science and Technology),Hong Kong University of Science and Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Micah J. Smith,Massachusetts Institute of Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Kalyan Veeramachaneni (Massachusetts Institute of Technology),Massachusetts Institute of Technology
679,ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning, Huamin Qu (Hong Kong University of Science and Technology),Hong Kong University of Science and Technology
680,A Bayesian Cognition Approach to Improve Data Visualization, Yea-Seul Kim,Northwestern University
680,A Bayesian Cognition Approach to Improve Data Visualization, Logan A. Walls,Northwestern University
680,A Bayesian Cognition Approach to Improve Data Visualization, Peter Kraff,Northwestern University
680,A Bayesian Cognition Approach to Improve Data Visualization, Jessica Hullman (Northwestern University),Northwestern University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Yi-Hao Peng,National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Muh-Tarng Lin,National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Yi Chen,National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, TzuChuan Chen,National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Pin Sung Ku (National Taiwan University),National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Paul Taele (Texas AM University),Texas AM University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Chin Guan Lim,National Taiwan University
681,PersonalTouch: Improving Touchscreen Usability by Personalizing Accessibility Settings based on Individual User's Touchscreen Interaction, Mike Y. Chen (National Taiwan University),National Taiwan University
682,The Parenting Actor-Network of Latino Immigrants in the United States, Marisol Wong-Villacres (Escuela Superior Politecnica del Litoral & Georgia Institute of Technology),Escuela Superior Politecnica del Litoral & Georgia Institute of Technology
682,The Parenting Actor-Network of Latino Immigrants in the United States, Neha Kumar,Georgia Institute of Technology
682,The Parenting Actor-Network of Latino Immigrants in the United States, Betsy DiSalvo (Georgia Institute of Technology),Georgia Institute of Technology
683,Geollery: A Mixed Reality Social Media Platform, Ruofei Du,University of Maryland College Park
683,Geollery: A Mixed Reality Social Media Platform, David Li,University of Maryland College Park
683,Geollery: A Mixed Reality Social Media Platform, Amitabh Varshney (University of Maryland College Park),University of Maryland College Park
684,Passquerade: Improving Error Correction of Text Passwords on Mobile Devices by using Graphic Filters for Password Masking, Mohamed Khamis (University of Glasgow & Ludwig Maximilian University of Munich),University of Glasgow & Ludwig Maximilian University of Munich
